,ReptNo,Model,Strategy,Diagnostic_Level,Classes,Train/Test,f1_macro Score,Accuracy,Precision_macro,Recall_macro,Balanced_Accuracy,Confusion_Matrix,CV fold:Best Parameters
258,0,KNeighborsClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9546574115539632,0.9555555555555556,0.9568151147098516,0.9529438001784121,0.9529438001784121,,"{'memory': None, 'steps': [('KNN_clf2', KNeighborsClassifier(algorithm='ball_tree', leaf_size=30, metric='minkowski',
                     metric_params=None, n_jobs=None, n_neighbors=9, p=1,
                     weights='uniform'))], 'verbose': False, 'KNN_clf2': KNeighborsClassifier(algorithm='ball_tree', leaf_size=30, metric='minkowski',
                     metric_params=None, n_jobs=None, n_neighbors=9, p=1,
                     weights='uniform'), 'KNN_clf2__algorithm': 'ball_tree', 'KNN_clf2__leaf_size': 30, 'KNN_clf2__metric': 'minkowski', 'KNN_clf2__metric_params': None, 'KNN_clf2__n_jobs': None, 'KNN_clf2__n_neighbors': 9, 'KNN_clf2__p': 1, 'KNN_clf2__weights': 'uniform'}"
259,0,KNeighborsClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.8462255358807084,0.8484848484848485,0.8444444444444444,0.849624060150376,0.849624060150376,,"{'memory': None, 'steps': [('KNN_clf2', KNeighborsClassifier(algorithm='ball_tree', leaf_size=30, metric='minkowski',
                     metric_params=None, n_jobs=None, n_neighbors=9, p=1,
                     weights='uniform'))], 'verbose': False, 'KNN_clf2': KNeighborsClassifier(algorithm='ball_tree', leaf_size=30, metric='minkowski',
                     metric_params=None, n_jobs=None, n_neighbors=9, p=1,
                     weights='uniform'), 'KNN_clf2__algorithm': 'ball_tree', 'KNN_clf2__leaf_size': 30, 'KNN_clf2__metric': 'minkowski', 'KNN_clf2__metric_params': None, 'KNN_clf2__n_jobs': None, 'KNN_clf2__n_neighbors': 9, 'KNN_clf2__p': 1, 'KNN_clf2__weights': 'uniform'}"
260,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.984734563681932,0.9850746268656716,0.9871794871794872,0.9827586206896552,0.9827586206896552,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
261,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.8819444444444444,0.8823529411764706,0.8823529411764706,0.887719298245614,0.887719298245614,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
262,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9694691273638643,0.9701492537313433,0.9718406593406593,0.9675589836660616,0.9675589836660616,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
263,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9110723626852659,0.9117647058823529,0.9097222222222222,0.9140350877192982,0.9140350877192982,,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
264,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9615539105984967,0.9626865671641791,0.9691358024691358,0.9568965517241379,0.9568965517241379,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
265,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.8785714285714286,0.8823529411764706,0.8901098901098901,0.8736842105263158,0.8736842105263158,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
266,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9849999999999999,0.9851851851851852,0.9836065573770492,0.986842105263158,0.986842105263158,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
267,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.8777777777777778,0.8787878787878788,0.8768382352941176,0.8853383458646616,0.8853383458646616,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
268,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9772791023842917,0.9777777777777777,0.9810126582278481,0.9745762711864407,0.9745762711864407,,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
269,0,DecisionTreeClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9379699248120301,0.9393939393939394,0.9379699248120301,0.9379699248120301,0.9379699248120301,,"{'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'presort': False, 'random_state': 88489545, 'splitter': 'best'}"
270,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9771526001705029,0.9776119402985075,0.9782410571884256,0.9761796733212341,0.9761796733212341,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=10.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='scale', kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=10.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='scale', kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False), 'SVC_clf4__C': 10.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': None, 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 'scale', 'SVC_clf4__kernel': 'rbf', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
271,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.880701754385965,0.8823529411764706,0.880701754385965,0.880701754385965,0.880701754385965,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=10.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='scale', kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=10.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='scale', kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False), 'SVC_clf4__C': 10.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': None, 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 'scale', 'SVC_clf4__kernel': 'rbf', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
272,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9094594594594595,0.9104477611940298,0.9077060931899641,0.9128856624319419,0.9128856624319419,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=1.0, cache_size=200, class_weight='balanced', coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma=0.01, kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=1.0, cache_size=200, class_weight='balanced', coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma=0.01, kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False), 'SVC_clf4__C': 1.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': 'balanced', 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 0.01, 'SVC_clf4__kernel': 'rbf', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
273,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9116883116883117,0.9117647058823529,0.9166666666666667,0.9210526315789473,0.9210526315789473,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=1.0, cache_size=200, class_weight='balanced', coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma=0.01, kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=1.0, cache_size=200, class_weight='balanced', coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma=0.01, kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False), 'SVC_clf4__C': 1.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': 'balanced', 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 0.01, 'SVC_clf4__kernel': 'rbf', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
274,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9236728184096605,0.9253731343283582,0.9258241758241759,0.9219600725952812,0.9219600725952812,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='auto_deprecated',
    kernel='linear', max_iter=-1, probability=False, random_state=88489545,
    shrinking=True, tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='auto_deprecated',
    kernel='linear', max_iter=-1, probability=False, random_state=88489545,
    shrinking=True, tol=0.001, verbose=False), 'SVC_clf4__C': 1.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': None, 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 'auto_deprecated', 'SVC_clf4__kernel': 'linear', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
275,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9392857142857143,0.9411764705882353,0.9523809523809523,0.9333333333333333,0.9333333333333333,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='auto_deprecated',
    kernel='linear', max_iter=-1, probability=False, random_state=88489545,
    shrinking=True, tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='auto_deprecated',
    kernel='linear', max_iter=-1, probability=False, random_state=88489545,
    shrinking=True, tol=0.001, verbose=False), 'SVC_clf4__C': 1.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': None, 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 'auto_deprecated', 'SVC_clf4__kernel': 'linear', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
276,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9773755656108597,0.9777777777777777,0.9783922973578145,0.976471900089206,0.976471900089206,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=10.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='scale', kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=10.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='scale', kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False), 'SVC_clf4__C': 10.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': None, 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 'scale', 'SVC_clf4__kernel': 'rbf', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
277,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9365384615384615,0.9393939393939394,0.9523809523809523,0.9285714285714286,0.9285714285714286,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=10.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='scale', kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=10.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma='scale', kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False), 'SVC_clf4__C': 10.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': None, 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 'scale', 'SVC_clf4__kernel': 'rbf', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
278,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9321266968325791,0.9333333333333333,0.9330497089117779,0.9313113291703836,0.9313113291703836,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma=0.1, kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma=0.1, kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False), 'SVC_clf4__C': 1.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': None, 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 0.1, 'SVC_clf4__kernel': 'rbf', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
279,0,SVC,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.8462255358807084,0.8484848484848485,0.8444444444444444,0.849624060150376,0.849624060150376,,"{'memory': None, 'steps': [('SVC_clf4', SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma=0.1, kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False))], 'verbose': False, 'SVC_clf4': SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0,
    decision_function_shape='ovr', degree=3, gamma=0.1, kernel='rbf',
    max_iter=-1, probability=False, random_state=88489545, shrinking=True,
    tol=0.001, verbose=False), 'SVC_clf4__C': 1.0, 'SVC_clf4__cache_size': 200, 'SVC_clf4__class_weight': None, 'SVC_clf4__coef0': 0.0, 'SVC_clf4__decision_function_shape': 'ovr', 'SVC_clf4__degree': 3, 'SVC_clf4__gamma': 0.1, 'SVC_clf4__kernel': 'rbf', 'SVC_clf4__max_iter': -1, 'SVC_clf4__probability': False, 'SVC_clf4__random_state': 88489545, 'SVC_clf4__shrinking': True, 'SVC_clf4__tol': 0.001, 'SVC_clf4__verbose': False}"
280,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.984734563681932,0.9850746268656716,0.9871794871794872,0.9827586206896552,0.9827586206896552,,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
281,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9110723626852659,0.9117647058823529,0.9097222222222222,0.9140350877192982,0.9140350877192982,,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
282,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,1.0,1.0,1.0,1.0,1.0,,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
283,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9699381078691424,0.9705882352941176,0.975,0.9666666666666667,0.9666666666666667,,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
284,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.984734563681932,0.9850746268656716,0.9871794871794872,0.9827586206896552,0.9827586206896552,,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
285,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9078590785907859,0.9117647058823529,0.9318181818181819,0.9,0.9,,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
286,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9924585218702866,0.9925925925925926,0.9935064935064934,0.9915254237288136,0.9915254237288136,,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
287,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9365384615384615,0.9393939393939394,0.9523809523809523,0.9285714285714286,0.9285714285714286,,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
288,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9772791023842917,0.9777777777777777,0.9810126582278481,0.9745762711864407,0.9745762711864407,,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
289,0,RandomForestClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.9379699248120301,0.9393939393939394,0.9379699248120301,0.9379699248120301,0.9379699248120301,,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 4, 'max_features': 'auto', 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 100, 'n_jobs': None, 'oob_score': False, 'random_state': 88489545, 'verbose': 0, 'warm_start': False}"
290,0,GradientBoostingClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,0.9923842000568344,0.9925373134328358,0.9935064935064934,0.9913793103448276,0.9913793103448276,,"{'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_iter_no_change': 500, 'presort': 'auto', 'random_state': 88489545, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}"
291,0,GradientBoostingClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Test,0.8528138528138529,0.8529411764705882,0.8576388888888888,0.8614035087719298,0.8614035087719298,,"{'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_iter_no_change': 500, 'presort': 'auto', 'random_state': 88489545, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}"
292,0,GradientBoostingClassifier,ONE2RESTREV,Stage 2,"(NF, (SC, AD, PT))",Train,1.0,1.0,1.0,1.0,1.0,,"{'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 4, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 50, 'n_iter_no_change': 500, 'presort': 'auto', 'random_state': 88489545, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}"
